三菱ＵＦＪ国際－ベイリー・ギフォード	三菱ＵＦＪ国際投信	-18.37%	2019/06/17	2039/06/24	1.518%程度	161,582百万円	好ましい社会的インパクトをもたらす事業によって、長期の視点から成長が期待される世界各国の企業の株式に投資します。持続可能であらゆる人々を受容する世界の実現に向け、好ましい社会的インパクトをもたらす「インパクト・テーマ」に沿って、重要な社会的課題の解決に資する事業活動を、公正かつ誠実に行う企業の中から、投資機会を発掘します。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=203312196&int_fd=fund:psearch:search_result
ＧＳ－ｎｅｔＷＩＮ	ゴールドマン・サックス・アセット・マネジメント	-31.44%	1999/11/29	無期限	2.09%	158,849百万円	テクノロジーを活用することで、収益の伸びが見込まれる企業を中心に投資するファンド。為替ヘッジあり。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=23531199B&int_fd=fund:psearch:search_result
インベスコ－インベスコ	インベスコ・アセット・マネジメント	-2.44%	1999/01/07	無期限	1.903%	152,596百万円	日本を含む世界各国（エマージング国を除く）の株式を主要投資対象とし、独自のバリュー・アプローチによりグローバル比較で見た割安銘柄に分散投資します。銘柄選択にあたっては、企業のフランチャイズ力分析、独自の財務分析、経営力分析等ファンダメンタルズ分析と株価の適正水準評価等に基づきボトムアップ・アプローチにより行います。「Ｂコース」は、実質外貨建資産については、原則として為替ヘッジを行いません。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=218312991&int_fd=fund:psearch:search_result
三菱ＵＦＪ国際－ｅＭＡＸＩＳ	三菱ＵＦＪ国際投信	+2.31%	2017/05/09	無期限	0.154%以内	151,456百万円	各投資対象資産の指数を均等比率で組み合わせた合成ベンチマークに連動する成果をめざして運用を行います。各マザーファンド等を通じて、日本を含む世界各国の株式（ＤＲ（預託証書）を含む）、公社債および不動産投資信託証券（リート）に実質的な投資を行います。原則として、為替ヘッジは行いません。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=203312175&int_fd=fund:psearch:search_result
三菱ＵＦＪ国際－ｅＭＡＸＩＳ	三菱ＵＦＪ国際投信	+3.93%	2018/03/19	無期限	0.1144%以内	150,750百万円	日本を除く先進国ならびに新興国の株式に投資し、ＭＳＣＩオール・カントリー・ワールド・インデックス（除く日本、配当込み、円換算ベース）に連動する投資成果をめざして運用を行います。原則として為替ヘッジは行いません。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=203316183&int_fd=fund:psearch:search_result
フランクリン－ＬＭ・オーストラリア高配当株ファンド（毎月分配型）	フランクリン・テンプルトン・ジャパン	+14.73%	2011/09/29	2031/09/22	1.826%	149,506百万円	オーストラリアの株式市場に上場している高配当株等に投資します。主に配当利回りに着目し、相対的に配当利回りの高い銘柄を中心に投資します。毎決算時に収益分配を行います。毎月分配型と年2回決算型のコースがあります。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=253311119&int_fd=fund:psearch:search_result
三井住友ＴＡＭ－世界経済インデックスファンド	三井住友トラスト・アセットマネジメント	+2.91%	null	null	0.55%	148,919百万円	主として、国内、先進国、新興国の公社債および株式へ分散投資を行います。各々の動きを表す代表的な指数(インデックス)を地域別のＧＤＰ総額の比率を参考に投資比率を決定します。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=264315091&int_fd=fund:psearch:search_result
大和－ハイグレード・オセアニア・ボンド・オープン（毎月分配型）	大和アセットマネジメント	+8.07%	2003/06/13	無期限	1.375%	147,481百万円	主として、マザーファンドへの投資を通じて、オーストラリア・ドル建ておよびニュージーランド・ドル建ての債券等ならびにコマーシャル・ペーパー等の短期金融商品に投資することにより、安定した収益の確保および信託財産の着実な成長をめざして運用を行ないます。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=204311036&int_fd=fund:psearch:search_result
大和－ｉＦｒｅｅレバレッジ	大和アセットマネジメント	-43.64%	2018/10/19	無期限	0.99%	145,604百万円	日々の基準価額の値動きがNASDAQ100指数（米ドルベース）の値動きの2倍程度となることをめざします。株式の組入総額と株価指数先物取引の買建玉の時価総額の合計額が、原則として信託財産の純資産総額の2倍程度になるように調整します。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=20431218A&int_fd=fund:psearch:search_result
三井住友ＴＡＭ－ＳＭＴ	三井住友トラスト・アセットマネジメント	+3.85%	null	null	0.55%	141,291百万円	マザーファンドを通じて、MSCIコクサイ・インデックス（除く日本、円ベース）と連動する投資成果を目標として運用を行います。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=264314081&int_fd=fund:psearch:search_result
スパークス－スパークス・新・国際優良日本株ファンド	スパークス・アセット・マネジメント	-18.37%	2008/03/28	2028/03/27	1.804%	136,201百万円	高い技術力やブランド力があり、今後グローバルでの活躍が期待出来る日本企業を中心に投資します。ベンチマークは設けず、20銘柄程度に厳選投資を行います。原則として短期的な売買は行わず、長期保有することを基本とします。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=280311083&int_fd=fund:psearch:search_result
三菱ＵＦＪ国際－ワールド・リート・オープン（毎月決算型）	三菱ＵＦＪ国際投信	-1.35%	2004/07/02	無期限	1.705%	135,816百万円	主として、世界各国の金融商品取引所に上場している不動産投資信託（リート＝REIT）に投資を行います。原則として、為替ヘッジは行いません。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=203313047&int_fd=fund:psearch:search_result
岡三－アジア・オセアニア好配当成長株オープン（毎月分配型）	岡三アセットマネジメント	-1.57%	2005/10/27	無期限	1.76%程度	134,548百万円	日本を除くアジア・オセアニア地域の株式に実質的に投資します。<br>高水準の配当収入の確保を目指すとともに、収益性、成長性などから株価の上昇が期待できる高配当の銘柄を中心に投資します。<br>イーストスプリング・アジア・オセアニア好配当株式ファンド（適格機関投資家専用）への投資を通じて運用を行います。<br>毎月決算を行い、収益分配を行います。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=20931105A&int_fd=fund:psearch:search_result
アライアンス－アライアンス・バーンスタイン・米国成長株投信Ａコース為替ヘッジあり	アライアンス・バーンスタイン	-23.94%	null	null	1.727%	129,657百万円	成長の可能性が高いと判断される米国株式に投資します。高い利益成長もしくは持続的な利益成長の可能性が高いと判断される企業を発掘します。企業のファンダメンタルズ分析と株価バリュエーションに基づく銘柄選択を基本としたアクティブ運用を行います。「Ａコース(為替ヘッジあり）」と「Ｂコース（為替ヘッジなし）」の２本のファンドからお選びいただけます。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=239311065&int_fd=fund:psearch:search_result
三井住友ＤＳ－トヨタ自動車／トヨタグループ株式ファンド	三井住友ＤＳアセットマネジメント	+3.60%	null	null	0.759％	123,063百万円	トヨタ自動車株式会社とそのグループ企業の株式にバランス良く投資します。投資対象のグループ企業は、トヨタ自動車の有価証券報告書、四半期報告書およびこれらに準じる公開情報に開示される連結子会社、持分法適用関連会社を指します。また、流動性を勘案し原則として、TOPIX（東証株価指数）採用銘柄に投資します。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=27931603B&int_fd=fund:psearch:search_result
